"","Year","Away","Home","Winner","G_home","W_home","L_home","Conf_home","MP_home","FG_home","FGA_home","FG%_home","3P_home","3PA_home","3P%_home","2P_home","2PA_home","2P%_home","FT_home","FTA_home","FT%_home","ORB_home","DRB_home","AST_home","STL_home","BLK_home","TOV_home","PF_home","PTS_home","G_away","W_away","L_away","Conf_away","MP_away","FG_away","FGA_away","FG%_away","3P_away","3PA_away","3P%_away","2P_away","2PA_away","2P%_away","FT_away","FTA_away","FT%_away","ORB_away","DRB_away","AST_away","STL_away","BLK_away","TOV_away","PF_away","PTS_away"
"2303",2011,"Dallas Mavericks","Miami Heat","Home",82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1,82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2
"2304",2011,"Dallas Mavericks","Miami Heat","Away",82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1,82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2
"2305",2011,"Miami Heat","Dallas Mavericks","Away",82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2,82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1
"2306",2011,"Miami Heat","Dallas Mavericks","Home",82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2,82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1
"2307",2011,"Miami Heat","Dallas Mavericks","Home",82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2,82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1
"2308",2011,"Dallas Mavericks","Miami Heat","Away",82,58,24,"East",241.2,37,76.8,0.481,6.7,18,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,20,6.6,5.2,13.9,20.4,102.1,82,57,25,"West",240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,23.8,6.8,4.3,14,19.2,100.2
"2309",2012,"Philadelphia 76ers","Chicago Bulls","Home",66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3,66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6
"2310",2012,"New York Knicks","Miami Heat","Home",66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5,66,36,30,"East",241.5,35.8,80.8,0.443,7.8,23.3,0.336,28,57.5,0.487,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16,21.1,97.8
"2311",2012,"Orlando Magic","Indiana Pacers","Away",66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7,66,37,29,"East",241.9,34.5,78.2,0.441,10.2,27,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20,6.8,4.2,14.9,17.7,94.2
"2312",2012,"Dallas Mavericks","Oklahoma City Thunder","Home",66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1,66,36,30,"West",243.4,36.3,82,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.771,10.1,32.7,20.9,8.6,5.1,14,18.6,95.8
"2313",2012,"Utah Jazz","San Antonio Spurs","Home",66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7,66,36,30,"West",244.9,38.2,83.8,0.456,4.1,12.8,0.323,34.1,71,0.48,19.1,25.3,0.754,13,31.1,21.8,8.3,5.8,14.2,21.8,99.7
"2314",2012,"Denver Nuggets","Los Angeles Lakers","Home",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1
"2315",2012,"Boston Celtics","Atlanta Hawks","Home",66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6,66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8
"2316",2012,"Los Angeles Clippers","Memphis Grizzlies","Away",66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2317",2012,"New York Knicks","Miami Heat","Home",66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5,66,36,30,"East",241.5,35.8,80.8,0.443,7.8,23.3,0.336,28,57.5,0.487,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16,21.1,97.8
"2318",2012,"Orlando Magic","Indiana Pacers","Home",66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7,66,37,29,"East",241.9,34.5,78.2,0.441,10.2,27,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20,6.8,4.2,14.9,17.7,94.2
"2319",2012,"Dallas Mavericks","Oklahoma City Thunder","Home",66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1,66,36,30,"West",243.4,36.3,82,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.771,10.1,32.7,20.9,8.6,5.1,14,18.6,95.8
"2320",2012,"Boston Celtics","Atlanta Hawks","Away",66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6,66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8
"2321",2012,"Philadelphia 76ers","Chicago Bulls","Away",66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3,66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6
"2322",2012,"Denver Nuggets","Los Angeles Lakers","Home",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1
"2323",2012,"Utah Jazz","San Antonio Spurs","Home",66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7,66,36,30,"West",244.9,38.2,83.8,0.456,4.1,12.8,0.323,34.1,71,0.48,19.1,25.3,0.754,13,31.1,21.8,8.3,5.8,14.2,21.8,99.7
"2324",2012,"Indiana Pacers","Orlando Magic","Away",66,37,29,"East",241.9,34.5,78.2,0.441,10.2,27,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20,6.8,4.2,14.9,17.7,94.2,66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7
"2325",2012,"Los Angeles Clippers","Memphis Grizzlies","Home",66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2326",2012,"Miami Heat","New York Knicks","Away",66,36,30,"East",241.5,35.8,80.8,0.443,7.8,23.3,0.336,28,57.5,0.487,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16,21.1,97.8,66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5
"2327",2012,"Oklahoma City Thunder","Dallas Mavericks","Away",66,36,30,"West",243.4,36.3,82,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.771,10.1,32.7,20.9,8.6,5.1,14,18.6,95.8,66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1
"2328",2012,"Atlanta Hawks","Boston Celtics","Home",66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6
"2329",2012,"Chicago Bulls","Philadelphia 76ers","Home",66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6,66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3
"2330",2012,"Los Angeles Lakers","Denver Nuggets","Home",66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1,66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3
"2331",2012,"Indiana Pacers","Orlando Magic","Away",66,37,29,"East",241.9,34.5,78.2,0.441,10.2,27,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20,6.8,4.2,14.9,17.7,94.2,66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7
"2332",2012,"Memphis Grizzlies","Los Angeles Clippers","Home",66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5,66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95
"2333",2012,"Oklahoma City Thunder","Dallas Mavericks","Away",66,36,30,"West",243.4,36.3,82,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.771,10.1,32.7,20.9,8.6,5.1,14,18.6,95.8,66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1
"2334",2012,"San Antonio Spurs","Utah Jazz","Away",66,36,30,"West",244.9,38.2,83.8,0.456,4.1,12.8,0.323,34.1,71,0.48,19.1,25.3,0.754,13,31.1,21.8,8.3,5.8,14.2,21.8,99.7,66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7
"2335",2012,"Chicago Bulls","Philadelphia 76ers","Home",66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6,66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3
"2336",2012,"Miami Heat","New York Knicks","Home",66,36,30,"East",241.5,35.8,80.8,0.443,7.8,23.3,0.336,28,57.5,0.487,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16,21.1,97.8,66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5
"2337",2012,"Atlanta Hawks","Boston Celtics","Home",66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6
"2338",2012,"Los Angeles Lakers","Denver Nuggets","Away",66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1,66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3
"2339",2012,"San Antonio Spurs","Utah Jazz","Away",66,36,30,"West",244.9,38.2,83.8,0.456,4.1,12.8,0.323,34.1,71,0.48,19.1,25.3,0.754,13,31.1,21.8,8.3,5.8,14.2,21.8,99.7,66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7
"2340",2012,"Memphis Grizzlies","Los Angeles Clippers","Home",66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5,66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95
"2341",2012,"Orlando Magic","Indiana Pacers","Home",66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7,66,37,29,"East",241.9,34.5,78.2,0.441,10.2,27,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,20,6.8,4.2,14.9,17.7,94.2
"2342",2012,"Boston Celtics","Atlanta Hawks","Home",66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6,66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8
"2343",2012,"Philadelphia 76ers","Chicago Bulls","Home",66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3,66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6
"2344",2012,"Denver Nuggets","Los Angeles Lakers","Away",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1
"2345",2012,"New York Knicks","Miami Heat","Home",66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5,66,36,30,"East",241.5,35.8,80.8,0.443,7.8,23.3,0.336,28,57.5,0.487,18.3,24.8,0.741,11.3,30.5,20.1,9.4,4.2,16,21.1,97.8
"2346",2012,"Los Angeles Clippers","Memphis Grizzlies","Home",66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2347",2012,"Chicago Bulls","Philadelphia 76ers","Home",66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6,66,50,16,"East",241.5,37.4,82.8,0.452,6.3,16.9,0.375,31,65.8,0.471,15.2,21.1,0.722,13.9,32.8,23.1,6.9,5.9,14,17.3,96.3
"2348",2012,"Atlanta Hawks","Boston Celtics","Home",66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,66,40,26,"East",244.9,36.8,81,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21,0.74,9.9,31.3,22.4,8.1,4.6,14,17.8,96.6
"2349",2012,"Los Angeles Lakers","Denver Nuggets","Home",66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1,66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3
"2350",2012,"Memphis Grizzlies","Los Angeles Clippers","Away",66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5,66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95
"2351",2012,"Philadelphia 76ers","Boston Celtics","Home",66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6
"2352",2012,"Denver Nuggets","Los Angeles Lakers","Home",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,38,28,"West",243,39,81.9,0.476,6.6,19.9,0.332,32.4,62,0.522,19.6,26.7,0.735,11.2,31.9,24,8.2,5,15.4,19.7,104.1
"2353",2012,"Los Angeles Clippers","Memphis Grizzlies","Away",66,41,25,"West",241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,19.5,9.6,5.2,14.5,19.9,95,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2354",2012,"Indiana Pacers","Miami Heat","Home",66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5,66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7
"2355",2012,"Philadelphia 76ers","Boston Celtics","Away",66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8,66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6
"2356",2012,"Los Angeles Lakers","Oklahoma City Thunder","Home",66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1,66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3
"2357",2012,"Indiana Pacers","Miami Heat","Away",66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5,66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7
"2358",2012,"Los Angeles Clippers","San Antonio Spurs","Home",66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2359",2012,"Boston Celtics","Philadelphia 76ers","Away",66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6,66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8
"2360",2012,"Los Angeles Lakers","Oklahoma City Thunder","Home",66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1,66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3
"2361",2012,"Miami Heat","Indiana Pacers","Home",66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7,66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5
"2362",2012,"Los Angeles Clippers","San Antonio Spurs","Home",66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7,66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5
"2363",2012,"Boston Celtics","Philadelphia 76ers","Home",66,35,31,"East",241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69,0.466,13.5,18.2,0.742,10.7,32.5,22,8,5.2,11.2,17.5,93.6,66,39,27,"East",241.5,35.5,77.1,0.46,5.5,15,0.367,30,62.1,0.483,15.4,19.8,0.778,7.7,31.1,23.6,7.5,5.5,14.8,19.9,91.8
"2364",2012,"Oklahoma City Thunder","Los Angeles Lakers","Home",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1
"2365",2012,"San Antonio Spurs","Los Angeles Clippers","Away",66,40,26,"West",241.9,37,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,21,8.4,4.8,13.3,21.2,97.5,66,50,16,"West",241.5,39.6,82.8,0.478,8.4,21.3,0.393,31.2,61.5,0.507,16.2,21.6,0.748,10.3,32.6,23.2,7.4,4.4,13.6,17.3,103.7
"2366",2012,"Oklahoma City Thunder","Los Angeles Lakers","Away",66,41,25,"West",243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,22.5,5.9,5.3,15.1,16.8,97.3,66,47,19,"West",242.3,37.3,79.2,0.471,7.2,20,0.358,30.2,59.3,0.509,21.3,26.4,0.806,11,32.7,18.5,7.5,8.2,16.3,20.5,103.1
"2367",2012,"Miami Heat","Indiana Pacers","Away",66,42,24,"East",242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,18.6,7.9,5.4,14,21.7,97.7,66,46,20,"East",243,37.1,79,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,20,8.9,5.4,15.2,19.4,98.5
